unique_id,collision_id,crash_date,crash_time,person_id,person_type,person_injury,vehicle_id,person_age
1357648,52363,2012-07-06T00:00:00.000,15:00,4,Occupant,Injured,9348801,84
1543094,99906,2012-07-06T00:00:00.000,12:41,1,Occupant,Injured,10384965,0
2048654,238703,2012-07-06T00:00:00.000,22:15,1,Occupant,Injured,13226343,37
2216640,3121380,2012-07-06T00:00:00.000,18:00,1,Occupant,Injured,14389223,61
1767148,160145,2012-07-06T00:00:00.000,9:20,6,Occupant,Injured,11620454,25
2172252,3106832,2012-07-06T00:00:00.000,8:50,1,Occupant,Injured,14083904,25
1767139,160140,2012-07-06T00:00:00.000,10:30,1,Pedestrian,Injured,,15
1350106,44972,2012-07-06T00:00:00.000,21:20,2,Pedestrian,Injured,,0
1935461,2999942,2012-07-06T00:00:00.000,18:00,1,Occupant,Injured,12540048,39
2189000,284725,2012-07-06T00:00:00.000,11:45,1,Occupant,Injured,14197413,48
1697074,140841,2012-07-06T00:00:00.000,17:00,3,Occupant,Injured,11252400,26
2028228,3033152,2012-07-06T00:00:00.000,14:30,1,Occupant,Injured,13079871,44
1865093,187696,2012-07-06T00:00:00.000,9:30,1,Pedestrian,Injured,,28
2072002,245661,2012-07-06T00:00:00.000,23:00,1,Occupant,Injured,13407331,55
1640578,125716,2012-07-06T00:00:00.000,18:31,1,Occupant,Injured,10956758,46
1380876,59655,2012-07-06T00:00:00.000,14:00,2,Pedestrian,Injured,,10
1512366,92138,2012-07-06T00:00:00.000,2:36,1,Occupant,Injured,10221768,67
1918560,203744,2012-07-06T00:00:00.000,18:40,1,Occupant,Injured,12450675,26
1724758,147488,2012-07-06T00:00:00.000,16:47,1,Pedestrian,Injured,,24
1441472,76232,2012-07-06T00:00:00.000,17:30,1,Pedestrian,Injured,,72
1640576,125709,2012-07-06T00:00:00.000,15:47,4,Occupant,Injured,10956743,0
1283477,13906,2012-07-06T00:00:00.000,1:45,1,Occupant,Injured,8613518,35
1767138,160139,2012-07-06T00:00:00.000,19:30,1,Occupant,Injured,11620445,37
1483695,85199,2012-07-06T00:00:00.000,16:19,1,Occupant,Injured,10051599,19
1902953,202250,2012-07-06T00:00:00.000,11:16,1,Occupant,Injured,12359728,59
1581705,109513,2012-07-06T00:00:00.000,12:05,2,Occupant,Injured,10602349,38
1640681,126011,2012-07-06T00:00:00.000,18:18,1,Occupant,Injured,10957410,0
1767143,160145,2012-07-06T00:00:00.000,9:20,1,Occupant,Injured,11620453,36
1697075,140841,2012-07-06T00:00:00.000,17:00,4,Occupant,Injured,11252401,41
1918561,2997483,2012-07-06T00:00:00.000,15:07,1,Occupant,Injured,12450691,34
2072001,245659,2012-07-06T00:00:00.000,18:50,1,Occupant,Injured,13407326,55
1350101,44967,2012-07-06T00:00:00.000,9:36,1,Bicyclist,Injured,9272301,42
1543095,99906,2012-07-06T00:00:00.000,12:41,2,Occupant,Injured,10384965,0
1640575,125709,2012-07-06T00:00:00.000,15:47,3,Occupant,Injured,10956742,0
1301452,21711,2012-07-06T00:00:00.000,20:00,1,Occupant,Injured,8782196,29
1767146,160145,2012-07-06T00:00:00.000,9:20,4,Occupant,Injured,11620453,55
1640573,125709,2012-07-06T00:00:00.000,15:47,1,Occupant,Injured,10956741,0
1918585,203798,2012-07-06T00:00:00.000,19:25,2,Occupant,Injured,12450803,0
1283476,13905,2012-07-06T00:00:00.000,12:50,1,Pedestrian,Injured,,71
1986514,219463,2012-07-06T00:00:00.000,3:30,3,Occupant,Injured,12832359,0
1350104,2848310,2012-07-06T00:00:00.000,15:27,2,Occupant,Injured,9272312,8
1640574,125709,2012-07-06T00:00:00.000,15:47,2,Occupant,Injured,10956742,0
2216637,293203,2012-07-06T00:00:00.000,8:00,3,Occupant,Injured,14389215,26
1697073,140841,2012-07-06T00:00:00.000,17:00,2,Occupant,Injured,11252400,45
1624645,121440,2012-07-06T00:00:00.000,12:05,1,Pedestrian,Injured,,50
1893840,198183,2012-07-06T00:00:00.000,15:20,3,Occupant,Injured,12309900,70
1738754,152401,2012-07-06T00:00:00.000,12:30,2,Pedestrian,Injured,,2
2103685,259395,2012-07-06T00:00:00.000,11:56,1,Pedestrian,Injured,,55
1874233,191578,2012-07-06T00:00:00.000,19:30,1,Occupant,Injured,12182350,23
2216635,293203,2012-07-06T00:00:00.000,8:00,1,Occupant,Injured,14389214,30
2071998,245641,2012-07-06T00:00:00.000,13:45,1,Occupant,Injured,13407285,0
1697068,140835,2012-07-06T00:00:00.000,13:33,1,Bicyclist,Injured,11252387,33
1483694,85193,2012-07-06T00:00:00.000,12:40,1,Occupant,Injured,10051582,33
2226870,301269,2012-07-06T00:00:00.000,19:23,1,Occupant,Injured,14460913,27
1640572,125708,2012-07-06T00:00:00.000,18:46,1,Occupant,Injured,10956732,0
1697071,140839,2012-07-06T00:00:00.000,13:00,2,Occupant,Injured,11252396,52
1843001,182662,2012-07-06T00:00:00.000,17:30,4,Occupant,Injured,12001745,31
1441473,76233,2012-07-06T00:00:00.000,13:24,1,Occupant,Injured,9841067,34
